Iterations,Accuracy (%),Attack,Aggregator,Optimizer,seed,LR
1470,67.73838141025641,LF,KRUM,Byz-NSGDM,0,0.01
1500,68.15905448717949,LF,KRUM,Byz-NSGDM,0,0.01
30,77.44391025641026,mimic,KRUM,Baseline,0,0.01
60,88.671875,mimic,KRUM,Baseline,0,0.01
90,90.5448717948718,mimic,KRUM,Baseline,0,0.01
120,92.67828525641026,mimic,KRUM,Baseline,0,0.01
150,93.17908653846153,mimic,KRUM,Baseline,0,0.01
180,94.09054487179488,mimic,KRUM,Baseline,0,0.01
210,94.28084935897436,mimic,KRUM,Baseline,0,0.01
240,94.58133012820512,mimic,KRUM,Baseline,0,0.01
270,95.5829326923077,mimic,KRUM,Baseline,0,0.01
300,95.8233173076923,mimic,KRUM,Baseline,0,0.01
330,96.16386217948718,mimic,KRUM,Baseline,0,0.01
360,96.58453525641026,mimic,KRUM,Baseline,0,0.01
390,96.66466346153847,mimic,KRUM,Baseline,0,0.01
420,96.7948717948718,mimic,KRUM,Baseline,0,0.01
450,88.96233974358974,mimic,KRUM,Baseline,0,0.01
480,90.13421474358974,mimic,KRUM,Baseline,0,0.01
510,91.02564102564102,mimic,KRUM,Baseline,0,0.01
540,88.83213141025641,mimic,KRUM,Baseline,0,0.01
570,88.77203525641026,mimic,KRUM,Baseline,0,0.01
600,88.45152243589743,mimic,KRUM,Baseline,0,0.01
630,88.73197115384616,mimic,KRUM,Baseline,0,0.01
660,88.97235576923077,mimic,KRUM,Baseline,0,0.01
690,88.78205128205128,mimic,KRUM,Baseline,0,0.01
720,88.78205128205128,mimic,KRUM,Baseline,0,0.01
750,88.7920673076923,mimic,KRUM,Baseline,0,0.01
780,88.74198717948718,mimic,KRUM,Baseline,0,0.01
810,88.61177884615384,mimic,KRUM,Baseline,0,0.01
840,88.671875,mimic,KRUM,Baseline,0,0.01
870,88.88221153846153,mimic,KRUM,Baseline,0,0.01
900,88.83213141025641,mimic,KRUM,Baseline,0,0.01
930,88.89222756410257,mimic,KRUM,Baseline,0,0.01
960,88.80208333333333,mimic,KRUM,Baseline,0,0.01
990,89.00240384615384,mimic,KRUM,Baseline,0,0.01
1020,88.96233974358974,mimic,KRUM,Baseline,0,0.01
1050,88.7920673076923,mimic,KRUM,Baseline,0,0.01
1080,88.83213141025641,mimic,KRUM,Baseline,0,0.01
1110,88.88221153846153,mimic,KRUM,Baseline,0,0.01
1140,88.91225961538461,mimic,KRUM,Baseline,0,0.01
1170,88.89222756410257,mimic,KRUM,Baseline,0,0.01
1200,88.95232371794872,mimic,KRUM,Baseline,0,0.01
1230,88.85216346153847,mimic,KRUM,Baseline,0,0.01
1260,89.03245192307692,mimic,KRUM,Baseline,0,0.01
1290,88.81209935897436,mimic,KRUM,Baseline,0,0.01
1320,88.99238782051282,mimic,KRUM,Baseline,0,0.01
1350,88.91225961538461,mimic,KRUM,Baseline,0,0.01
1380,89.00240384615384,mimic,KRUM,Baseline,0,0.01
1410,89.08253205128206,mimic,KRUM,Baseline,0,0.01
1440,89.00240384615384,mimic,KRUM,Baseline,0,0.01
1470,89.09254807692308,mimic,KRUM,Baseline,0,0.01
1500,89.01241987179488,mimic,KRUM,Baseline,0,0.01
30,10.787259615384615,mimic,CM,Byz-NSGDM,0,0.001
60,12.329727564102564,mimic,CM,Byz-NSGDM,0,0.001
90,13.241185897435898,mimic,CM,Byz-NSGDM,0,0.001
120,14.052483974358974,mimic,CM,Byz-NSGDM,0,0.001
150,14.883814102564102,mimic,CM,Byz-NSGDM,0,0.001
180,15.524839743589743,mimic,CM,Byz-NSGDM,0,0.001
210,16.08573717948718,mimic,CM,Byz-NSGDM,0,0.001
240,16.836939102564102,mimic,CM,Byz-NSGDM,0,0.001
270,17.41786858974359,mimic,CM,Byz-NSGDM,0,0.001
300,17.978766025641026,mimic,CM,Byz-NSGDM,0,0.001
330,18.669871794871796,mimic,CM,Byz-NSGDM,0,0.001
360,19.310897435897434,mimic,CM,Byz-NSGDM,0,0.001
390,19.931891025641026,mimic,CM,Byz-NSGDM,0,0.001
420,20.482772435897434,mimic,CM,Byz-NSGDM,0,0.001
450,21.013621794871796,mimic,CM,Byz-NSGDM,0,0.001
480,21.474358974358974,mimic,CM,Byz-NSGDM,0,0.001
510,21.96514423076923,mimic,CM,Byz-NSGDM,0,0.001
540,22.35576923076923,mimic,CM,Byz-NSGDM,0,0.001
570,22.76642628205128,mimic,CM,Byz-NSGDM,0,0.001
600,23.177083333333332,mimic,CM,Byz-NSGDM,0,0.001
630,23.587740384615383,mimic,CM,Byz-NSGDM,0,0.001
660,23.89823717948718,mimic,CM,Byz-NSGDM,0,0.001
690,24.30889423076923,mimic,CM,Byz-NSGDM,0,0.001
720,24.49919871794872,mimic,CM,Byz-NSGDM,0,0.001
750,24.759615384615383,mimic,CM,Byz-NSGDM,0,0.001
780,25.140224358974358,mimic,CM,Byz-NSGDM,0,0.001
810,25.440705128205128,mimic,CM,Byz-NSGDM,0,0.001
840,25.641025641025642,mimic,CM,Byz-NSGDM,0,0.001
870,25.87139423076923,mimic,CM,Byz-NSGDM,0,0.001
900,26.131810897435898,mimic,CM,Byz-NSGDM,0,0.001
930,26.362179487179485,mimic,CM,Byz-NSGDM,0,0.001
960,26.5625,mimic,CM,Byz-NSGDM,0,0.001
990,26.762820512820515,mimic,CM,Byz-NSGDM,0,0.001
1020,26.97315705128205,mimic,CM,Byz-NSGDM,0,0.001
1050,27.18349358974359,mimic,CM,Byz-NSGDM,0,0.001
1080,27.263621794871796,mimic,CM,Byz-NSGDM,0,0.001
1110,27.55408653846154,mimic,CM,Byz-NSGDM,0,0.001
1140,27.734375,mimic,CM,Byz-NSGDM,0,0.001
1170,27.934695512820515,mimic,CM,Byz-NSGDM,0,0.001
1200,28.094951923076923,mimic,CM,Byz-NSGDM,0,0.001
1230,28.225160256410255,mimic,CM,Byz-NSGDM,0,0.001
1260,28.345352564102566,mimic,CM,Byz-NSGDM,0,0.001
1290,28.565705128205128,mimic,CM,Byz-NSGDM,0,0.001
1320,28.756009615384617,mimic,CM,Byz-NSGDM,0,0.001
1350,28.876201923076923,mimic,CM,Byz-NSGDM,0,0.001
1380,29.076522435897434,mimic,CM,Byz-NSGDM,0,0.001
1410,29.18669871794872,mimic,CM,Byz-NSGDM,0,0.001
1440,29.296875,mimic,CM,Byz-NSGDM,0,0.001
1470,29.417067307692307,mimic,CM,Byz-NSGDM,0,0.001
1500,29.537259615384617,mimic,CM,Byz-NSGDM,0,0.001
30,62.82051282051282,BF,RFA,Baseline,0,0.005
60,69.75160256410257,BF,RFA,Baseline,0,0.005
90,80.06810897435898,BF,RFA,Baseline,0,0.005
120,81.75080128205128,BF,RFA,Baseline,0,0.005
150,83.29326923076923,BF,RFA,Baseline,0,0.005
180,83.66386217948718,BF,RFA,Baseline,0,0.005
210,84.28485576923077,BF,RFA,Baseline,0,0.005
240,84.96594551282051,BF,RFA,Baseline,0,0.005
270,84.61538461538461,BF,RFA,Baseline,0,0.005
300,84.98597756410257,BF,RFA,Baseline,0,0.005
330,78.8261217948718,BF,RFA,Baseline,0,0.005
360,85.75721153846153,BF,RFA,Baseline,0,0.005
390,84.2948717948718,BF,RFA,Baseline,0,0.005
420,76.00160256410257,BF,RFA,Baseline,0,0.005
450,77.86458333333333,BF,RFA,Baseline,0,0.005
480,84.56530448717949,BF,RFA,Baseline,0,0.005
510,79.45713141025641,BF,RFA,Baseline,0,0.005
540,76.92307692307692,BF,RFA,Baseline,0,0.005
570,76.03165064102564,BF,RFA,Baseline,0,0.005
600,61.13782051282051,BF,RFA,Baseline,0,0.005
630,10.366586538461538,BF,RFA,Baseline,0,0.005
660,10.336538461538462,BF,RFA,Baseline,0,0.005
690,10.336538461538462,BF,RFA,Baseline,0,0.005
720,10.336538461538462,BF,RFA,Baseline,0,0.005
750,11.368189102564102,BF,RFA,Baseline,0,0.005
780,11.368189102564102,BF,RFA,Baseline,0,0.005
810,11.368189102564102,BF,RFA,Baseline,0,0.005
840,11.368189102564102,BF,RFA,Baseline,0,0.005
870,11.368189102564102,BF,RFA,Baseline,0,0.005
900,11.368189102564102,BF,RFA,Baseline,0,0.005
930,9.595352564102564,BF,RFA,Baseline,0,0.005
960,9.595352564102564,BF,RFA,Baseline,0,0.005
990,9.595352564102564,BF,RFA,Baseline,0,0.005
1020,9.595352564102564,BF,RFA,Baseline,0,0.005
1050,9.595352564102564,BF,RFA,Baseline,0,0.005
1080,9.595352564102564,BF,RFA,Baseline,0,0.005
1110,9.595352564102564,BF,RFA,Baseline,0,0.005
1140,9.595352564102564,BF,RFA,Baseline,0,0.005
1170,9.595352564102564,BF,RFA,Baseline,0,0.005
1200,9.595352564102564,BF,RFA,Baseline,0,0.005
1230,9.595352564102564,BF,RFA,Baseline,0,0.005
1260,9.595352564102564,BF,RFA,Baseline,0,0.005
1290,9.595352564102564,BF,RFA,Baseline,0,0.005
1320,9.595352564102564,BF,RFA,Baseline,0,0.005
1350,9.595352564102564,BF,RFA,Baseline,0,0.005
1380,9.595352564102564,BF,RFA,Baseline,0,0.005
1410,9.595352564102564,BF,RFA,Baseline,0,0.005
1440,9.595352564102564,BF,RFA,Baseline,0,0.005
1470,9.595352564102564,BF,RFA,Baseline,0,0.005
1500,9.595352564102564,BF,RFA,Baseline,0,0.005
30,64.1426282051282,LF,CM,Baseline,0,0.005
60,73.56770833333333,LF,CM,Baseline,0,0.005
90,80.30849358974359,LF,CM,Baseline,0,0.005
120,81.94110576923077,LF,CM,Baseline,0,0.005
150,83.31330128205128,LF,CM,Baseline,0,0.005
180,83.8641826923077,LF,CM,Baseline,0,0.005
210,84.4551282051282,LF,CM,Baseline,0,0.005
240,85.08613782051282,LF,CM,Baseline,0,0.005
270,85.1161858974359,LF,CM,Baseline,0,0.005
300,85.4266826923077,LF,CM,Baseline,0,0.005
330,86.0176282051282,LF,CM,Baseline,0,0.005
360,85.90745192307692,LF,CM,Baseline,0,0.005
390,86.0576923076923,LF,CM,Baseline,0,0.005
420,86.37820512820512,LF,CM,Baseline,0,0.005
450,86.25801282051282,LF,CM,Baseline,0,0.005
480,86.51842948717949,LF,CM,Baseline,0,0.005
510,86.5985576923077,LF,CM,Baseline,0,0.005
540,86.80889423076923,LF,CM,Baseline,0,0.005
570,86.73878205128206,LF,CM,Baseline,0,0.005
600,86.70873397435898,LF,CM,Baseline,0,0.005
630,86.99919871794872,LF,CM,Baseline,0,0.005
660,86.91907051282051,LF,CM,Baseline,0,0.005
690,87.17948717948718,LF,CM,Baseline,0,0.005
720,87.25961538461539,LF,CM,Baseline,0,0.005
750,87.24959935897436,LF,CM,Baseline,0,0.005
780,87.40985576923077,LF,CM,Baseline,0,0.005
810,87.5,LF,CM,Baseline,0,0.005
840,87.4198717948718,LF,CM,Baseline,0,0.005
870,87.75040064102564,LF,CM,Baseline,0,0.005
900,87.61017628205128,LF,CM,Baseline,0,0.005
930,88.06089743589743,LF,CM,Baseline,0,0.005
960,88.07091346153847,LF,CM,Baseline,0,0.005
990,87.91065705128206,LF,CM,Baseline,0,0.005
1020,87.9306891025641,LF,CM,Baseline,0,0.005
1050,87.9707532051282,LF,CM,Baseline,0,0.005
1080,88.04086538461539,LF,CM,Baseline,0,0.005
1110,87.83052884615384,LF,CM,Baseline,0,0.005
1140,87.92067307692308,LF,CM,Baseline,0,0.005
1170,87.92067307692308,LF,CM,Baseline,0,0.005
1200,88.3213141025641,LF,CM,Baseline,0,0.005
1230,88.13100961538461,LF,CM,Baseline,0,0.005
1260,88.11097756410257,LF,CM,Baseline,0,0.005
1290,88.08092948717949,LF,CM,Baseline,0,0.005
1320,88.12099358974359,LF,CM,Baseline,0,0.005
1350,88.45152243589743,LF,CM,Baseline,0,0.005
1380,88.15104166666667,LF,CM,Baseline,0,0.005
1410,88.35136217948718,LF,CM,Baseline,0,0.005
1440,88.12099358974359,LF,CM,Baseline,0,0.005
1470,88.49158653846153,LF,CM,Baseline,0,0.005
1500,88.38141025641026,LF,CM,Baseline,0,0.005
30,31.300080128205128,LF,CM,Byz-NSGDM,0,0.01
60,37.65024038461539,LF,CM,Byz-NSGDM,0,0.01
90,43.359375,LF,CM,Byz-NSGDM,0,0.01
120,48.99839743589744,LF,CM,Byz-NSGDM,0,0.01
150,53.27524038461539,LF,CM,Byz-NSGDM,0,0.01
180,56.86097756410256,LF,CM,Byz-NSGDM,0,0.01
210,59.084535256410255,LF,CM,Byz-NSGDM,0,0.01
240,60.88741987179487,LF,CM,Byz-NSGDM,0,0.01
270,62.42988782051282,LF,CM,Byz-NSGDM,0,0.01
300,63.64182692307692,LF,CM,Byz-NSGDM,0,0.01
330,64.67347756410257,LF,CM,Byz-NSGDM,0,0.01
360,65.32451923076923,LF,CM,Byz-NSGDM,0,0.01
390,65.76522435897436,LF,CM,Byz-NSGDM,0,0.01
420,66.18589743589743,LF,CM,Byz-NSGDM,0,0.01
450,66.7167467948718,LF,CM,Byz-NSGDM,0,0.01
480,67.27764423076923,LF,CM,Byz-NSGDM,0,0.01
510,67.63822115384616,LF,CM,Byz-NSGDM,0,0.01
540,67.66826923076923,LF,CM,Byz-NSGDM,0,0.01
570,67.42788461538461,LF,CM,Byz-NSGDM,0,0.01
600,67.27764423076923,LF,CM,Byz-NSGDM,0,0.01
630,66.73677884615384,LF,CM,Byz-NSGDM,0,0.01
660,65.98557692307692,LF,CM,Byz-NSGDM,0,0.01
690,65.45472756410257,LF,CM,Byz-NSGDM,0,0.01
720,64.78365384615384,LF,CM,Byz-NSGDM,0,0.01
750,64.34294871794872,LF,CM,Byz-NSGDM,0,0.01
780,64.09254807692308,LF,CM,Byz-NSGDM,0,0.01
810,63.82211538461539,LF,CM,Byz-NSGDM,0,0.01
840,63.53165064102564,LF,CM,Byz-NSGDM,0,0.01
870,63.46153846153846,LF,CM,Byz-NSGDM,0,0.01
900,63.42147435897436,LF,CM,Byz-NSGDM,0,0.01
930,63.31129807692308,LF,CM,Byz-NSGDM,0,0.01
960,63.44150641025641,LF,CM,Byz-NSGDM,0,0.01
990,63.51161858974359,LF,CM,Byz-NSGDM,0,0.01
1020,63.60176282051282,LF,CM,Byz-NSGDM,0,0.01
1050,63.73197115384615,LF,CM,Byz-NSGDM,0,0.01
1080,63.85216346153846,LF,CM,Byz-NSGDM,0,0.01
1110,63.982371794871796,LF,CM,Byz-NSGDM,0,0.01
1140,64.13261217948718,LF,CM,Byz-NSGDM,0,0.01
1170,64.3329326923077,LF,CM,Byz-NSGDM,0,0.01
1200,64.43309294871794,LF,CM,Byz-NSGDM,0,0.01
1230,64.60336538461539,LF,CM,Byz-NSGDM,0,0.01
1260,64.82371794871794,LF,CM,Byz-NSGDM,0,0.01
1290,65.03405448717949,LF,CM,Byz-NSGDM,0,0.01
1320,65.17427884615384,LF,CM,Byz-NSGDM,0,0.01
1350,65.32451923076923,LF,CM,Byz-NSGDM,0,0.01
1380,65.5048076923077,LF,CM,Byz-NSGDM,0,0.01
1410,65.61498397435898,LF,CM,Byz-NSGDM,0,0.01
1440,65.75520833333333,LF,CM,Byz-NSGDM,0,0.01
1470,65.87540064102564,LF,CM,Byz-NSGDM,0,0.01
1500,66.03565705128206,LF,CM,Byz-NSGDM,0,0.01
30,9.354967948717949,LF,CM,Byz-NSGDM,0,0.001
60,10.446714743589743,LF,CM,Byz-NSGDM,0,0.001
90,11.498397435897436,LF,CM,Byz-NSGDM,0,0.001
120,12.159455128205128,LF,CM,Byz-NSGDM,0,0.001
150,12.940705128205128,LF,CM,Byz-NSGDM,0,0.001
180,13.541666666666666,LF,CM,Byz-NSGDM,0,0.001
210,14.132612179487179,LF,CM,Byz-NSGDM,0,0.001
240,14.673477564102564,LF,CM,Byz-NSGDM,0,0.001
270,15.124198717948717,LF,CM,Byz-NSGDM,0,0.001
300,15.354567307692308,LF,CM,Byz-NSGDM,0,0.001
330,15.755208333333334,LF,CM,Byz-NSGDM,0,0.001
360,16.045673076923077,LF,CM,Byz-NSGDM,0,0.001
390,16.38621794871795,LF,CM,Byz-NSGDM,0,0.001
420,16.786858974358974,LF,CM,Byz-NSGDM,0,0.001
450,17.00721153846154,LF,CM,Byz-NSGDM,0,0.001
480,17.27764423076923,LF,CM,Byz-NSGDM,0,0.001
510,17.618189102564102,LF,CM,Byz-NSGDM,0,0.001
540,17.89863782051282,LF,CM,Byz-NSGDM,0,0.001
570,18.33934294871795,LF,CM,Byz-NSGDM,0,0.001
600,18.86017628205128,LF,CM,Byz-NSGDM,0,0.001
630,19.411057692307693,LF,CM,Byz-NSGDM,0,0.001
660,19.931891025641026,LF,CM,Byz-NSGDM,0,0.001
690,20.352564102564102,LF,CM,Byz-NSGDM,0,0.001
720,20.853365384615383,LF,CM,Byz-NSGDM,0,0.001
750,21.37419871794872,LF,CM,Byz-NSGDM,0,0.001
780,21.915064102564102,LF,CM,Byz-NSGDM,0,0.001
810,22.305689102564102,LF,CM,Byz-NSGDM,0,0.001
840,22.76642628205128,LF,CM,Byz-NSGDM,0,0.001
870,23.177083333333332,LF,CM,Byz-NSGDM,0,0.001
900,23.567708333333332,LF,CM,Byz-NSGDM,0,0.001
930,23.868189102564102,LF,CM,Byz-NSGDM,0,0.001
960,24.188701923076923,LF,CM,Byz-NSGDM,0,0.001
990,24.42908653846154,LF,CM,Byz-NSGDM,0,0.001
1020,24.78966346153846,LF,CM,Byz-NSGDM,0,0.001
1050,25.140224358974358,LF,CM,Byz-NSGDM,0,0.001
1080,25.470753205128204,LF,CM,Byz-NSGDM,0,0.001
1110,25.681089743589745,LF,CM,Byz-NSGDM,0,0.001
1140,25.931490384615383,LF,CM,Byz-NSGDM,0,0.001
1170,26.161858974358974,LF,CM,Byz-NSGDM,0,0.001
1200,26.38221153846154,LF,CM,Byz-NSGDM,0,0.001
1230,26.58253205128205,LF,CM,Byz-NSGDM,0,0.001
1260,26.782852564102566,LF,CM,Byz-NSGDM,0,0.001
1290,26.983173076923077,LF,CM,Byz-NSGDM,0,0.001
1320,27.153445512820515,LF,CM,Byz-NSGDM,0,0.001
1350,27.36378205128205,LF,CM,Byz-NSGDM,0,0.001
1380,27.564102564102566,LF,CM,Byz-NSGDM,0,0.001
1410,27.774439102564102,LF,CM,Byz-NSGDM,0,0.001
1440,27.96474358974359,LF,CM,Byz-NSGDM,0,0.001
1470,28.125,LF,CM,Byz-NSGDM,0,0.001
1500,28.265224358974358,LF,CM,Byz-NSGDM,0,0.001
30,10.817307692307692,mimic,RFA,Byz-NSGDM,0,0.001
60,12.26963141025641,mimic,RFA,Byz-NSGDM,0,0.001
90,13.221153846153847,mimic,RFA,Byz-NSGDM,0,0.001
120,13.92227564102564,mimic,RFA,Byz-NSGDM,0,0.001
150,14.59334935897436,mimic,RFA,Byz-NSGDM,0,0.001
180,15.184294871794872,mimic,RFA,Byz-NSGDM,0,0.001
210,15.685096153846153,mimic,RFA,Byz-NSGDM,0,0.001
240,16.306089743589745,mimic,RFA,Byz-NSGDM,0,0.001
270,16.947115384615383,mimic,RFA,Byz-NSGDM,0,0.001
300,17.578125,mimic,RFA,Byz-NSGDM,0,0.001
330,18.108974358974358,mimic,RFA,Byz-NSGDM,0,0.001
360,18.739983974358974,mimic,RFA,Byz-NSGDM,0,0.001
390,19.25080128205128,mimic,RFA,Byz-NSGDM,0,0.001
420,19.821714743589745,mimic,RFA,Byz-NSGDM,0,0.001
450,20.372596153846153,mimic,RFA,Byz-NSGDM,0,0.001
480,20.93349358974359,mimic,RFA,Byz-NSGDM,0,0.001
510,21.334134615384617,mimic,RFA,Byz-NSGDM,0,0.001
540,21.78485576923077,mimic,RFA,Byz-NSGDM,0,0.001
570,22.17548076923077,mimic,RFA,Byz-NSGDM,0,0.001
600,22.506009615384617,mimic,RFA,Byz-NSGDM,0,0.001
630,22.926682692307693,mimic,RFA,Byz-NSGDM,0,0.001
660,23.237179487179485,mimic,RFA,Byz-NSGDM,0,0.001
690,23.59775641025641,mimic,RFA,Byz-NSGDM,0,0.001
720,23.878205128205128,mimic,RFA,Byz-NSGDM,0,0.001
750,24.228766025641026,mimic,RFA,Byz-NSGDM,0,0.001
780,24.619391025641026,mimic,RFA,Byz-NSGDM,0,0.001
810,24.83974358974359,mimic,RFA,Byz-NSGDM,0,0.001
840,25.07011217948718,mimic,RFA,Byz-NSGDM,0,0.001
870,25.310496794871796,mimic,RFA,Byz-NSGDM,0,0.001
900,25.510817307692307,mimic,RFA,Byz-NSGDM,0,0.001
930,25.701121794871796,mimic,RFA,Byz-NSGDM,0,0.001
960,25.99158653846154,mimic,RFA,Byz-NSGDM,0,0.001
990,26.28205128205128,mimic,RFA,Byz-NSGDM,0,0.001
1020,26.502403846153847,mimic,RFA,Byz-NSGDM,0,0.001
1050,26.612580128205128,mimic,RFA,Byz-NSGDM,0,0.001
1080,26.762820512820515,mimic,RFA,Byz-NSGDM,0,0.001
1110,26.913060897435898,mimic,RFA,Byz-NSGDM,0,0.001
1140,27.093349358974358,mimic,RFA,Byz-NSGDM,0,0.001
1170,27.283653846153847,mimic,RFA,Byz-NSGDM,0,0.001
1200,27.41386217948718,mimic,RFA,Byz-NSGDM,0,0.001
1230,27.564102564102566,mimic,RFA,Byz-NSGDM,0,0.001
1260,27.694310897435898,mimic,RFA,Byz-NSGDM,0,0.001
1290,27.91466346153846,mimic,RFA,Byz-NSGDM,0,0.001
1320,28.074919871794872,mimic,RFA,Byz-NSGDM,0,0.001
1350,28.275240384615383,mimic,RFA,Byz-NSGDM,0,0.001
1380,28.415464743589745,mimic,RFA,Byz-NSGDM,0,0.001
1410,28.565705128205128,mimic,RFA,Byz-NSGDM,0,0.001
1440,28.715945512820515,mimic,RFA,Byz-NSGDM,0,0.001
1470,28.826121794871796,mimic,RFA,Byz-NSGDM,0,0.001
1500,28.966346153846153,mimic,RFA,Byz-NSGDM,0,0.001
30,35.49679487179487,LF,KRUM,Baseline,0,0.001
60,56.42027243589744,LF,KRUM,Baseline,0,0.001
90,67.73838141025641,LF,KRUM,Baseline,0,0.001
120,79.65745192307692,LF,KRUM,Baseline,0,0.001
150,80.35857371794872,LF,KRUM,Baseline,0,0.001
180,85.24639423076923,LF,KRUM,Baseline,0,0.001
210,87.17948717948718,LF,KRUM,Baseline,0,0.001
240,76.34214743589743,LF,KRUM,Baseline,0,0.001
270,79.89783653846153,LF,KRUM,Baseline,0,0.001
300,80.57892628205128,LF,KRUM,Baseline,0,0.001
330,80.8994391025641,LF,KRUM,Baseline,0,0.001
360,81.19991987179488,LF,KRUM,Baseline,0,0.001
390,81.38020833333333,LF,KRUM,Baseline,0,0.001
420,81.67067307692308,LF,KRUM,Baseline,0,0.001
450,81.98116987179488,LF,KRUM,Baseline,0,0.001
480,82.21153846153847,LF,KRUM,Baseline,0,0.001
510,82.75240384615384,LF,KRUM,Baseline,0,0.001
540,82.84254807692308,LF,KRUM,Baseline,0,0.001
570,82.72235576923077,LF,KRUM,Baseline,0,0.001
600,83.04286858974359,LF,KRUM,Baseline,0,0.001
630,83.40344551282051,LF,KRUM,Baseline,0,0.001
660,83.54366987179488,LF,KRUM,Baseline,0,0.001
690,83.69391025641026,LF,KRUM,Baseline,0,0.001
720,84.14463141025641,LF,KRUM,Baseline,0,0.001
750,83.8641826923077,LF,KRUM,Baseline,0,0.001
780,84.12459935897436,LF,KRUM,Baseline,0,0.001
810,84.28485576923077,LF,KRUM,Baseline,0,0.001
840,84.16466346153847,LF,KRUM,Baseline,0,0.001
870,84.43509615384616,LF,KRUM,Baseline,0,0.001
900,84.52524038461539,LF,KRUM,Baseline,0,0.001
930,84.78565705128206,LF,KRUM,Baseline,0,0.001
960,84.94591346153847,LF,KRUM,Baseline,0,0.001
990,85.0360576923077,LF,KRUM,Baseline,0,0.001
1020,85.10616987179488,LF,KRUM,Baseline,0,0.001
1050,85.34655448717949,LF,KRUM,Baseline,0,0.001
1080,85.12620192307692,LF,KRUM,Baseline,0,0.001
1110,85.26642628205128,LF,KRUM,Baseline,0,0.001
1140,85.24639423076923,LF,KRUM,Baseline,0,0.001
1170,85.39663461538461,LF,KRUM,Baseline,0,0.001
1200,85.6670673076923,LF,KRUM,Baseline,0,0.001
1230,85.5869391025641,LF,KRUM,Baseline,0,0.001
1260,85.70713141025641,LF,KRUM,Baseline,0,0.001
1290,85.43669871794872,LF,KRUM,Baseline,0,0.001
1320,85.69711538461539,LF,KRUM,Baseline,0,0.001
1350,85.74719551282051,LF,KRUM,Baseline,0,0.001
1380,85.72716346153847,LF,KRUM,Baseline,0,0.001
1410,85.79727564102564,LF,KRUM,Baseline,0,0.001
1440,85.86738782051282,LF,KRUM,Baseline,0,0.001
1470,85.95753205128206,LF,KRUM,Baseline,0,0.001
1500,85.90745192307692,LF,KRUM,Baseline,0,0.001
30,10.837339743589743,mimic,KRUM,Byz-NSGDM,0,0.001
60,11.999198717948717,mimic,KRUM,Byz-NSGDM,0,0.001
90,12.449919871794872,mimic,KRUM,Byz-NSGDM,0,0.001
120,12.66025641025641,mimic,KRUM,Byz-NSGDM,0,0.001
150,12.890625,mimic,KRUM,Byz-NSGDM,0,0.001
180,13.14102564102564,mimic,KRUM,Byz-NSGDM,0,0.001
210,13.251201923076923,mimic,KRUM,Byz-NSGDM,0,0.001
240,13.301282051282051,mimic,KRUM,Byz-NSGDM,0,0.001
270,13.301282051282051,mimic,KRUM,Byz-NSGDM,0,0.001
300,13.42147435897436,mimic,KRUM,Byz-NSGDM,0,0.001
330,13.631810897435898,mimic,KRUM,Byz-NSGDM,0,0.001
360,13.671875,mimic,KRUM,Byz-NSGDM,0,0.001
390,13.942307692307692,mimic,KRUM,Byz-NSGDM,0,0.001
420,14.0625,mimic,KRUM,Byz-NSGDM,0,0.001
450,14.112580128205128,mimic,KRUM,Byz-NSGDM,0,0.001
480,14.252804487179487,mimic,KRUM,Byz-NSGDM,0,0.001
510,14.31290064102564,mimic,KRUM,Byz-NSGDM,0,0.001
540,14.383012820512821,mimic,KRUM,Byz-NSGDM,0,0.001
570,14.453125,mimic,KRUM,Byz-NSGDM,0,0.001
600,14.523237179487179,mimic,KRUM,Byz-NSGDM,0,0.001
630,14.54326923076923,mimic,KRUM,Byz-NSGDM,0,0.001
660,14.633413461538462,mimic,KRUM,Byz-NSGDM,0,0.001
690,14.693509615384615,mimic,KRUM,Byz-NSGDM,0,0.001
720,14.723557692307692,mimic,KRUM,Byz-NSGDM,0,0.001
750,14.803685897435898,mimic,KRUM,Byz-NSGDM,0,0.001
780,14.873798076923077,mimic,KRUM,Byz-NSGDM,0,0.001
810,14.903846153846153,mimic,KRUM,Byz-NSGDM,0,0.001
840,14.963942307692308,mimic,KRUM,Byz-NSGDM,0,0.001
870,14.973958333333334,mimic,KRUM,Byz-NSGDM,0,0.001
900,15.014022435897436,mimic,KRUM,Byz-NSGDM,0,0.001
930,15.054086538461538,mimic,KRUM,Byz-NSGDM,0,0.001
960,15.09415064102564,mimic,KRUM,Byz-NSGDM,0,0.001
990,15.134214743589743,mimic,KRUM,Byz-NSGDM,0,0.001
1020,15.134214743589743,mimic,KRUM,Byz-NSGDM,0,0.001
1050,15.224358974358974,mimic,KRUM,Byz-NSGDM,0,0.001
1080,15.244391025641026,mimic,KRUM,Byz-NSGDM,0,0.001
1110,15.274439102564102,mimic,KRUM,Byz-NSGDM,0,0.001
1140,15.304487179487179,mimic,KRUM,Byz-NSGDM,0,0.001
1170,15.344551282051283,mimic,KRUM,Byz-NSGDM,0,0.001
1200,15.354567307692308,mimic,KRUM,Byz-NSGDM,0,0.001
1230,15.39463141025641,mimic,KRUM,Byz-NSGDM,0,0.001
1260,15.434695512820513,mimic,KRUM,Byz-NSGDM,0,0.001
1290,15.46474358974359,mimic,KRUM,Byz-NSGDM,0,0.001
