Iterations,Accuracy (%),Attack,Aggregator,Momentum,LR,seed
180,53.69591346153846,BF,RFA,0.5,0.01,42
210,54.23677884615385,BF,RFA,0.5,0.01,42
240,54.44711538461539,BF,RFA,0.5,0.01,42
270,54.90785256410256,BF,RFA,0.5,0.01,42
300,55.12820512820513,BF,RFA,0.5,0.01,42
330,55.65905448717949,BF,RFA,0.5,0.01,42
360,56.05969551282051,BF,RFA,0.5,0.01,42
390,56.2099358974359,BF,RFA,0.5,0.01,42
420,56.48036858974359,BF,RFA,0.5,0.01,42
450,56.73076923076923,BF,RFA,0.5,0.01,42
480,57.05128205128205,BF,RFA,0.5,0.01,42
510,57.26161858974359,BF,RFA,0.5,0.01,42
540,57.48197115384615,BF,RFA,0.5,0.01,42
570,57.8125,BF,RFA,0.5,0.01,42
600,57.97275641025641,BF,RFA,0.5,0.01,42
30,9.375,BF,RFA,0.7,0.001,0
60,10.596955128205128,BF,RFA,0.7,0.001,0
90,11.498397435897436,BF,RFA,0.7,0.001,0
120,12.24959935897436,BF,RFA,0.7,0.001,0
150,13.05088141025641,BF,RFA,0.7,0.001,0
180,13.631810897435898,BF,RFA,0.7,0.001,0
210,14.212740384615385,BF,RFA,0.7,0.001,0
240,14.70352564102564,BF,RFA,0.7,0.001,0
270,15.054086538461538,BF,RFA,0.7,0.001,0
300,15.414663461538462,BF,RFA,0.7,0.001,0
330,15.735176282051283,BF,RFA,0.7,0.001,0
360,16.015625,BF,RFA,0.7,0.001,0
390,16.42628205128205,BF,RFA,0.7,0.001,0
420,16.70673076923077,BF,RFA,0.7,0.001,0
450,16.937099358974358,BF,RFA,0.7,0.001,0
480,17.217548076923077,BF,RFA,0.7,0.001,0
510,17.578125,BF,RFA,0.7,0.001,0
540,17.838541666666668,BF,RFA,0.7,0.001,0
570,18.279246794871796,BF,RFA,0.7,0.001,0
600,18.699919871794872,BF,RFA,0.7,0.001,0
30,36.78886217948718,BF,RFA,0.0,0.01,42
60,43.62980769230769,BF,RFA,0.0,0.01,42
90,49.33894230769231,BF,RFA,0.0,0.01,42
120,51.63261217948718,BF,RFA,0.0,0.01,42
150,53.125,BF,RFA,0.0,0.01,42
180,54.32692307692308,BF,RFA,0.0,0.01,42
210,54.35697115384615,BF,RFA,0.0,0.01,42
240,54.48717948717949,BF,RFA,0.0,0.01,42
270,54.587339743589745,BF,RFA,0.0,0.01,42
300,54.65745192307692,BF,RFA,0.0,0.01,42
330,55.06810897435897,BF,RFA,0.0,0.01,42
360,55.22836538461539,BF,RFA,0.0,0.01,42
390,55.358573717948715,BF,RFA,0.0,0.01,42
420,55.5088141025641,BF,RFA,0.0,0.01,42
450,55.70913461538461,BF,RFA,0.0,0.01,42
480,55.989583333333336,BF,RFA,0.0,0.01,42
510,56.08974358974359,BF,RFA,0.0,0.01,42
540,56.21995192307692,BF,RFA,0.0,0.01,42
570,56.39022435897436,BF,RFA,0.0,0.01,42
600,56.59054487179487,BF,RFA,0.0,0.01,42
30,19.90184294871795,BF,RFA,0.7,0.005,42
60,29.146634615384617,BF,RFA,0.7,0.005,42
90,34.375,BF,RFA,0.7,0.005,42
120,37.399839743589745,BF,RFA,0.7,0.005,42
150,39.453125,BF,RFA,0.7,0.005,42
180,41.94711538461539,BF,RFA,0.7,0.005,42
210,43.649839743589745,BF,RFA,0.7,0.005,42
240,44.67147435897436,BF,RFA,0.7,0.005,42
270,45.75320512820513,BF,RFA,0.7,0.005,42
300,47.135416666666664,BF,RFA,0.7,0.005,42
330,47.99679487179487,BF,RFA,0.7,0.005,42
360,48.88822115384615,BF,RFA,0.7,0.005,42
390,49.67948717948718,BF,RFA,0.7,0.005,42
420,50.27043269230769,BF,RFA,0.7,0.005,42
450,50.92147435897436,BF,RFA,0.7,0.005,42
480,51.62259615384615,BF,RFA,0.7,0.005,42
510,51.94310897435897,BF,RFA,0.7,0.005,42
540,52.22355769230769,BF,RFA,0.7,0.005,42
570,52.68429487179487,BF,RFA,0.7,0.005,42
600,52.994791666666664,BF,RFA,0.7,0.005,42
30,78.76602564102564,BF,RFA,0.5,0.5,0
60,76.79286858974359,BF,RFA,0.5,0.5,0
90,80.5889423076923,BF,RFA,0.5,0.5,0
120,78.41546474358974,BF,RFA,0.5,0.5,0
150,79.54727564102564,BF,RFA,0.5,0.5,0
180,71.84495192307692,BF,RFA,0.5,0.5,0
210,70.7832532051282,BF,RFA,0.5,0.5,0
240,74.21875,BF,RFA,0.5,0.5,0
270,73.5576923076923,BF,RFA,0.5,0.5,0
300,62.69030448717949,BF,RFA,0.5,0.5,0
330,68.16907051282051,BF,RFA,0.5,0.5,0
360,71.5244391025641,BF,RFA,0.5,0.5,0
390,72.60616987179488,BF,RFA,0.5,0.5,0
420,77.13341346153847,BF,RFA,0.5,0.5,0
450,73.81810897435898,BF,RFA,0.5,0.5,0
480,75.83133012820512,BF,RFA,0.5,0.5,0
510,67.9286858974359,BF,RFA,0.5,0.5,0
540,69.19070512820512,BF,RFA,0.5,0.5,0
570,73.06690705128206,BF,RFA,0.5,0.5,0
600,73.76802884615384,BF,RFA,0.5,0.5,0
30,9.435096153846153,BF,RFA,0.99,0.001,256
60,11.318108974358974,BF,RFA,0.99,0.001,256
90,12.630208333333334,BF,RFA,0.99,0.001,256
120,13.932291666666666,BF,RFA,0.99,0.001,256
150,14.923878205128204,BF,RFA,0.99,0.001,256
180,16.22596153846154,BF,RFA,0.99,0.001,256
210,17.29767628205128,BF,RFA,0.99,0.001,256
240,18.14903846153846,BF,RFA,0.99,0.001,256
270,18.940304487179485,BF,RFA,0.99,0.001,256
300,19.71153846153846,BF,RFA,0.99,0.001,256
330,20.412660256410255,BF,RFA,0.99,0.001,256
360,21.02363782051282,BF,RFA,0.99,0.001,256
390,21.64463141025641,BF,RFA,0.99,0.001,256
420,22.225560897435898,BF,RFA,0.99,0.001,256
450,22.616185897435898,BF,RFA,0.99,0.001,256
480,23.086939102564102,BF,RFA,0.99,0.001,256
510,23.50761217948718,BF,RFA,0.99,0.001,256
540,23.89823717948718,BF,RFA,0.99,0.001,256
570,24.298878205128204,BF,RFA,0.99,0.001,256
600,24.69951923076923,BF,RFA,0.99,0.001,256
30,71.46434294871794,BF,RFA,0.99,0.5,42
60,81.04967948717949,BF,RFA,0.99,0.5,42
90,81.44030448717949,BF,RFA,0.99,0.5,42
120,82.82251602564102,BF,RFA,0.99,0.5,42
150,84.58533653846153,BF,RFA,0.99,0.5,42
180,85.91746794871794,BF,RFA,0.99,0.5,42
210,86.69871794871794,BF,RFA,0.99,0.5,42
240,87.08934294871794,BF,RFA,0.99,0.5,42
270,87.24959935897436,BF,RFA,0.99,0.5,42
300,87.73036858974359,BF,RFA,0.99,0.5,42
330,88.10096153846153,BF,RFA,0.99,0.5,42
360,88.42147435897436,BF,RFA,0.99,0.5,42
390,86.50841346153847,BF,RFA,0.99,0.5,42
420,88.56169871794872,BF,RFA,0.99,0.5,42
450,86.47836538461539,BF,RFA,0.99,0.5,42
480,88.5516826923077,BF,RFA,0.99,0.5,42
510,88.57171474358974,BF,RFA,0.99,0.5,42
540,87.67027243589743,BF,RFA,0.99,0.5,42
570,88.73197115384616,BF,RFA,0.99,0.5,42
600,88.80208333333333,BF,RFA,0.99,0.5,42
30,5.3485576923076925,BF,RFA,0.99,0.001,42
60,4.407051282051282,BF,RFA,0.99,0.001,42
90,4.296875,BF,RFA,0.99,0.001,42
120,4.937900641025641,BF,RFA,0.99,0.001,42
150,6.169871794871795,BF,RFA,0.99,0.001,42
180,7.481971153846154,BF,RFA,0.99,0.001,42
210,8.784054487179487,BF,RFA,0.99,0.001,42
240,9.945913461538462,BF,RFA,0.99,0.001,42
270,11.288060897435898,BF,RFA,0.99,0.001,42
300,12.399839743589743,BF,RFA,0.99,0.001,42
330,13.331330128205128,BF,RFA,0.99,0.001,42
360,14.282852564102564,BF,RFA,0.99,0.001,42
390,14.893830128205128,BF,RFA,0.99,0.001,42
420,15.614983974358974,BF,RFA,0.99,0.001,42
450,16.346153846153847,BF,RFA,0.99,0.001,42
480,16.70673076923077,BF,RFA,0.99,0.001,42
510,17.307692307692307,BF,RFA,0.99,0.001,42
540,17.80849358974359,BF,RFA,0.99,0.001,42
570,18.259214743589745,BF,RFA,0.99,0.001,42
600,18.77003205128205,BF,RFA,0.99,0.001,42
30,64.5332532051282,BF,RFA,0.3,0.05,0
60,60.90745192307692,BF,RFA,0.3,0.05,0
90,63.64182692307692,BF,RFA,0.3,0.05,0
120,67.03725961538461,BF,RFA,0.3,0.05,0
150,70.90344551282051,BF,RFA,0.3,0.05,0
180,71.43429487179488,BF,RFA,0.3,0.05,0
210,72.08533653846153,BF,RFA,0.3,0.05,0
240,72.5360576923077,BF,RFA,0.3,0.05,0
270,72.76642628205128,BF,RFA,0.3,0.05,0
300,73.14703525641026,BF,RFA,0.3,0.05,0
330,73.41746794871794,BF,RFA,0.3,0.05,0
360,73.71794871794872,BF,RFA,0.3,0.05,0
390,73.9082532051282,BF,RFA,0.3,0.05,0
420,74.08854166666667,BF,RFA,0.3,0.05,0
450,74.0985576923077,BF,RFA,0.3,0.05,0
480,74.2988782051282,BF,RFA,0.3,0.05,0
510,74.57932692307692,BF,RFA,0.3,0.05,0
540,74.80969551282051,BF,RFA,0.3,0.05,0
570,74.92988782051282,BF,RFA,0.3,0.05,0
600,74.96995192307692,BF,RFA,0.3,0.05,0
30,30.659054487179485,BF,RFA,0.0,0.01,0
60,39.38301282051282,BF,RFA,0.0,0.01,0
90,47.06530448717949,BF,RFA,0.0,0.01,0
120,53.4755608974359,BF,RFA,0.0,0.01,0
150,56.560496794871796,BF,RFA,0.0,0.01,0
180,59.25480769230769,BF,RFA,0.0,0.01,0
210,60.53685897435897,BF,RFA,0.0,0.01,0
240,60.88741987179487,BF,RFA,0.0,0.01,0
270,60.31650641025641,BF,RFA,0.0,0.01,0
300,59.75560897435897,BF,RFA,0.0,0.01,0
330,59.19471153846154,BF,RFA,0.0,0.01,0
360,58.693910256410255,BF,RFA,0.0,0.01,0
390,58.32331730769231,BF,RFA,0.0,0.01,0
420,58.2431891025641,BF,RFA,0.0,0.01,0
450,58.22315705128205,BF,RFA,0.0,0.01,0
480,58.26322115384615,BF,RFA,0.0,0.01,0
510,58.26322115384615,BF,RFA,0.0,0.01,0
540,58.27323717948718,BF,RFA,0.0,0.01,0
570,58.38341346153846,BF,RFA,0.0,0.01,0
600,58.41346153846154,BF,RFA,0.0,0.01,0
30,55.61899038461539,BF,RFA,0.3,0.05,256
60,58.54366987179487,BF,RFA,0.3,0.05,256
90,63.35136217948718,BF,RFA,0.3,0.05,256
120,67.96875,BF,RFA,0.3,0.05,256
150,73.62780448717949,BF,RFA,0.3,0.05,256
180,73.65785256410257,BF,RFA,0.3,0.05,256
210,75.7011217948718,BF,RFA,0.3,0.05,256
240,77.97475961538461,BF,RFA,0.3,0.05,256
270,73.65785256410257,BF,RFA,0.3,0.05,256
300,73.42748397435898,BF,RFA,0.3,0.05,256
330,73.61778846153847,BF,RFA,0.3,0.05,256
360,74.06850961538461,BF,RFA,0.3,0.05,256
390,74.24879807692308,BF,RFA,0.3,0.05,256
420,74.30889423076923,BF,RFA,0.3,0.05,256
450,74.45913461538461,BF,RFA,0.3,0.05,256
480,74.65945512820512,BF,RFA,0.3,0.05,256
510,74.80969551282051,BF,RFA,0.3,0.05,256
540,75.17027243589743,BF,RFA,0.3,0.05,256
570,75.21033653846153,BF,RFA,0.3,0.05,256
600,75.18028846153847,BF,RFA,0.3,0.05,256
30,70.33253205128206,BF,RFA,0.99,0.5,256
60,77.97475961538461,BF,RFA,0.99,0.5,256
90,83.30328525641026,BF,RFA,0.99,0.5,256
120,82.26161858974359,BF,RFA,0.99,0.5,256
150,85.21634615384616,BF,RFA,0.99,0.5,256
180,86.07772435897436,BF,RFA,0.99,0.5,256
210,86.18790064102564,BF,RFA,0.99,0.5,256
240,87.38982371794872,BF,RFA,0.99,0.5,256
270,87.2295673076923,BF,RFA,0.99,0.5,256
300,87.5,BF,RFA,0.99,0.5,256
330,88.07091346153847,BF,RFA,0.99,0.5,256
360,87.1494391025641,BF,RFA,0.99,0.5,256
390,88.47155448717949,BF,RFA,0.99,0.5,256
420,86.8389423076923,BF,RFA,0.99,0.5,256
450,88.80208333333333,BF,RFA,0.99,0.5,256
480,88.52163461538461,BF,RFA,0.99,0.5,256
510,87.94070512820512,BF,RFA,0.99,0.5,256
540,88.78205128205128,BF,RFA,0.99,0.5,256
570,88.74198717948718,BF,RFA,0.99,0.5,256
600,88.38141025641026,BF,RFA,0.99,0.5,256
30,19.561298076923077,BF,RFA,0.9,0.005,42
60,27.36378205128205,BF,RFA,0.9,0.005,42
90,33.08293269230769,BF,RFA,0.9,0.005,42
120,36.08774038461539,BF,RFA,0.9,0.005,42
150,38.05088141025641,BF,RFA,0.9,0.005,42
180,40.17427884615385,BF,RFA,0.9,0.005,42
210,42.51802884615385,BF,RFA,0.9,0.005,42
240,43.78004807692308,BF,RFA,0.9,0.005,42
270,45.11217948717949,BF,RFA,0.9,0.005,42
300,46.33413461538461,BF,RFA,0.9,0.005,42
330,47.51602564102564,BF,RFA,0.9,0.005,42
360,48.48758012820513,BF,RFA,0.9,0.005,42
390,49.35897435897436,BF,RFA,0.9,0.005,42
420,50.15024038461539,BF,RFA,0.9,0.005,42
450,50.861378205128204,BF,RFA,0.9,0.005,42
480,51.642628205128204,BF,RFA,0.9,0.005,42
510,52.04326923076923,BF,RFA,0.9,0.005,42
540,52.48397435897436,BF,RFA,0.9,0.005,42
570,52.79447115384615,BF,RFA,0.9,0.005,42
600,53.044871794871796,BF,RFA,0.9,0.005,42
30,9.415064102564102,BF,RFA,0.99,0.001,0
60,10.697115384615385,BF,RFA,0.99,0.001,0
90,11.478365384615385,BF,RFA,0.99,0.001,0
120,12.369791666666666,BF,RFA,0.99,0.001,0
150,13.080929487179487,BF,RFA,0.99,0.001,0
180,13.701923076923077,BF,RFA,0.99,0.001,0
210,14.252804487179487,BF,RFA,0.99,0.001,0
240,14.75360576923077,BF,RFA,0.99,0.001,0
270,15.044070512820513,BF,RFA,0.99,0.001,0
300,15.414663461538462,BF,RFA,0.99,0.001,0
330,15.805288461538462,BF,RFA,0.99,0.001,0
360,16.115785256410255,BF,RFA,0.99,0.001,0
390,16.38621794871795,BF,RFA,0.99,0.001,0
420,16.646634615384617,BF,RFA,0.99,0.001,0
450,16.947115384615383,BF,RFA,0.99,0.001,0
480,17.29767628205128,BF,RFA,0.99,0.001,0
510,17.538060897435898,BF,RFA,0.99,0.001,0
540,17.818509615384617,BF,RFA,0.99,0.001,0
570,18.229166666666668,BF,RFA,0.99,0.001,0
600,18.72996794871795,BF,RFA,0.99,0.001,0
30,55.568910256410255,BF,RFA,0.7,0.05,256
60,60.68709935897436,BF,RFA,0.7,0.05,256
90,65.69511217948718,BF,RFA,0.7,0.05,256
120,73.15705128205128,BF,RFA,0.7,0.05,256
150,74.18870192307692,BF,RFA,0.7,0.05,256
180,77.734375,BF,RFA,0.7,0.05,256
210,80.00801282051282,BF,RFA,0.7,0.05,256
240,78.11498397435898,BF,RFA,0.7,0.05,256
270,76.27203525641026,BF,RFA,0.7,0.05,256
300,76.82291666666667,BF,RFA,0.7,0.05,256
330,77.71434294871794,BF,RFA,0.7,0.05,256
360,78.14503205128206,BF,RFA,0.7,0.05,256
390,78.44551282051282,BF,RFA,0.7,0.05,256
420,78.60576923076923,BF,RFA,0.7,0.05,256
450,79.00641025641026,BF,RFA,0.7,0.05,256
480,79.31690705128206,BF,RFA,0.7,0.05,256
510,79.61738782051282,BF,RFA,0.7,0.05,256
540,80.18830128205128,BF,RFA,0.7,0.05,256
570,79.82772435897436,BF,RFA,0.7,0.05,256
600,80.31850961538461,BF,RFA,0.7,0.05,256
30,78.125,BF,RFA,0.9,0.5,0
60,84.15464743589743,BF,RFA,0.9,0.5,0
90,84.79567307692308,BF,RFA,0.9,0.5,0
120,84.52524038461539,BF,RFA,0.9,0.5,0
150,85.78725961538461,BF,RFA,0.9,0.5,0
180,83.91426282051282,BF,RFA,0.9,0.5,0
210,82.53205128205128,BF,RFA,0.9,0.5,0
240,82.24158653846153,BF,RFA,0.9,0.5,0
270,85.63701923076923,BF,RFA,0.9,0.5,0
300,85.48677884615384,BF,RFA,0.9,0.5,0
330,83.31330128205128,BF,RFA,0.9,0.5,0
360,84.32491987179488,BF,RFA,0.9,0.5,0
390,84.14463141025641,BF,RFA,0.9,0.5,0
420,83.48357371794872,BF,RFA,0.9,0.5,0
450,82.18149038461539,BF,RFA,0.9,0.5,0
480,83.83413461538461,BF,RFA,0.9,0.5,0
510,80.44871794871794,BF,RFA,0.9,0.5,0
540,81.15985576923077,BF,RFA,0.9,0.5,0
570,80.21834935897436,BF,RFA,0.9,0.5,0
600,84.12459935897436,BF,RFA,0.9,0.5,0
30,56.87099358974359,BF,RFA,0.5,0.05,42
60,61.328125,BF,RFA,0.5,0.05,42
90,65.86538461538461,BF,RFA,0.5,0.05,42
120,70.41266025641026,BF,RFA,0.5,0.05,42
150,71.86498397435898,BF,RFA,0.5,0.05,42
180,72.49599358974359,BF,RFA,0.5,0.05,42
210,72.93669871794872,BF,RFA,0.5,0.05,42
240,73.5576923076923,BF,RFA,0.5,0.05,42
270,74.34895833333333,BF,RFA,0.5,0.05,42
300,74.86979166666667,BF,RFA,0.5,0.05,42
330,75.61097756410257,BF,RFA,0.5,0.05,42
360,76.24198717948718,BF,RFA,0.5,0.05,42
390,76.70272435897436,BF,RFA,0.5,0.05,42
420,76.6826923076923,BF,RFA,0.5,0.05,42
450,76.85296474358974,BF,RFA,0.5,0.05,42
480,77.43389423076923,BF,RFA,0.5,0.05,42
510,77.6542467948718,BF,RFA,0.5,0.05,42
540,78.2451923076923,BF,RFA,0.5,0.05,42
570,77.95472756410257,BF,RFA,0.5,0.05,42
600,78.2451923076923,BF,RFA,0.5,0.05,42
30,72.1454326923077,BF,RFA,0.0,0.5,42
60,72.17548076923077,BF,RFA,0.0,0.5,42
90,70.44270833333333,BF,RFA,0.0,0.5,42
120,70.10216346153847,BF,RFA,0.0,0.5,42
150,68.67988782051282,BF,RFA,0.0,0.5,42
180,69.4110576923077,BF,RFA,0.0,0.5,42
210,68.36939102564102,BF,RFA,0.0,0.5,42
240,69.4911858974359,BF,RFA,0.0,0.5,42
270,67.81850961538461,BF,RFA,0.0,0.5,42
300,68.41947115384616,BF,RFA,0.0,0.5,42
330,66.98717948717949,BF,RFA,0.0,0.5,42
360,67.78846153846153,BF,RFA,0.0,0.5,42
390,69.25080128205128,BF,RFA,0.0,0.5,42
420,65.60496794871794,BF,RFA,0.0,0.5,42
450,67.95873397435898,BF,RFA,0.0,0.5,42
480,65.33453525641026,BF,RFA,0.0,0.5,42
510,71.58453525641026,BF,RFA,0.0,0.5,42
540,69.86177884615384,BF,RFA,0.0,0.5,42
570,68.17908653846153,BF,RFA,0.0,0.5,42
600,67.24759615384616,BF,RFA,0.0,0.5,42
30,31.059695512820515,BF,RFA,0.3,0.01,0
60,39.44310897435897,BF,RFA,0.3,0.01,0
90,47.786458333333336,BF,RFA,0.3,0.01,0
120,55.10817307692308,BF,RFA,0.3,0.01,0
150,58.693910256410255,BF,RFA,0.3,0.01,0
180,60.99759615384615,BF,RFA,0.3,0.01,0
210,61.96915064102564,BF,RFA,0.3,0.01,0
240,61.33814102564103,BF,RFA,0.3,0.01,0
270,60.22636217948718,BF,RFA,0.3,0.01,0
300,59.35496794871795,BF,RFA,0.3,0.01,0
330,58.96434294871795,BF,RFA,0.3,0.01,0
360,58.76402243589744,BF,RFA,0.3,0.01,0
390,58.6338141025641,BF,RFA,0.3,0.01,0
420,58.6338141025641,BF,RFA,0.3,0.01,0
450,58.6338141025641,BF,RFA,0.3,0.01,0
480,58.693910256410255,BF,RFA,0.3,0.01,0
510,58.73397435897436,BF,RFA,0.3,0.01,0
540,58.81410256410256,BF,RFA,0.3,0.01,0
570,58.89423076923077,BF,RFA,0.3,0.01,0
600,58.93429487179487,BF,RFA,0.3,0.01,0
30,65.30448717948718,BF,RFA,0.3,0.1,0
60,71.61458333333333,BF,RFA,0.3,0.1,0
90,73.18709935897436,BF,RFA,0.3,0.1,0
120,73.89823717948718,BF,RFA,0.3,0.1,0
150,74.49919871794872,BF,RFA,0.3,0.1,0
180,74.90985576923077,BF,RFA,0.3,0.1,0
210,75.11017628205128,BF,RFA,0.3,0.1,0
240,75.54086538461539,BF,RFA,0.3,0.1,0
270,75.89142628205128,BF,RFA,0.3,0.1,0
300,75.72115384615384,BF,RFA,0.3,0.1,0
330,76.33213141025641,BF,RFA,0.3,0.1,0
360,75.93149038461539,BF,RFA,0.3,0.1,0
390,75.7011217948718,BF,RFA,0.3,0.1,0
420,75.37059294871794,BF,RFA,0.3,0.1,0
450,75.29046474358974,BF,RFA,0.3,0.1,0
480,75.44070512820512,BF,RFA,0.3,0.1,0
510,75.1201923076923,BF,RFA,0.3,0.1,0
540,75.41065705128206,BF,RFA,0.3,0.1,0
570,75.40064102564102,BF,RFA,0.3,0.1,0
600,75.22035256410257,BF,RFA,0.3,0.1,0
30,55.1181891025641,BF,RFA,0.95,0.05,256
60,59.44511217948718,BF,RFA,0.95,0.05,256
90,65.02403846153847,BF,RFA,0.95,0.05,256
120,71.30408653846153,BF,RFA,0.95,0.05,256
150,76.78285256410257,BF,RFA,0.95,0.05,256
180,74.609375,BF,RFA,0.95,0.05,256
210,81.2099358974359,BF,RFA,0.95,0.05,256
240,81.2099358974359,BF,RFA,0.95,0.05,256
270,84.58533653846153,BF,RFA,0.95,0.05,256
300,78.29527243589743,BF,RFA,0.95,0.05,256
330,76.65264423076923,BF,RFA,0.95,0.05,256
360,79.296875,BF,RFA,0.95,0.05,256
390,79.2568108974359,BF,RFA,0.95,0.05,256
420,80.0380608974359,BF,RFA,0.95,0.05,256
450,80.5889423076923,BF,RFA,0.95,0.05,256
480,80.96955128205128,BF,RFA,0.95,0.05,256
510,81.50040064102564,BF,RFA,0.95,0.05,256
540,81.75080128205128,BF,RFA,0.95,0.05,256
570,81.6005608974359,BF,RFA,0.95,0.05,256
600,82.52203525641026,BF,RFA,0.95,0.05,256
30,74.42908653846153,BF,RFA,0.95,0.5,0
60,83.78405448717949,BF,RFA,0.95,0.5,0
90,85.29647435897436,BF,RFA,0.95,0.5,0
120,86.35817307692308,BF,RFA,0.95,0.5,0
150,87.33974358974359,BF,RFA,0.95,0.5,0
180,87.34975961538461,BF,RFA,0.95,0.5,0
210,87.0693108974359,BF,RFA,0.95,0.5,0
240,86.66866987179488,BF,RFA,0.95,0.5,0
270,84.47516025641026,BF,RFA,0.95,0.5,0
300,86.7588141025641,BF,RFA,0.95,0.5,0
330,87.27964743589743,BF,RFA,0.95,0.5,0
360,86.73878205128206,BF,RFA,0.95,0.5,0
390,84.73557692307692,BF,RFA,0.95,0.5,0
420,86.10777243589743,BF,RFA,0.95,0.5,0
450,86.68870192307692,BF,RFA,0.95,0.5,0
480,86.08774038461539,BF,RFA,0.95,0.5,0
510,82.3417467948718,BF,RFA,0.95,0.5,0
540,86.25801282051282,BF,RFA,0.95,0.5,0
570,83.14302884615384,BF,RFA,0.95,0.5,0
600,84.6454326923077,BF,RFA,0.95,0.5,0
30,9.405048076923077,BF,RFA,0.9,0.001,256
60,11.278044871794872,BF,RFA,0.9,0.001,256
90,12.540064102564102,BF,RFA,0.9,0.001,256
120,13.862179487179487,BF,RFA,0.9,0.001,256
150,15.024038461538462,BF,RFA,0.9,0.001,256
180,16.235977564102566,BF,RFA,0.9,0.001,256
210,17.227564102564102,BF,RFA,0.9,0.001,256
240,18.24919871794872,BF,RFA,0.9,0.001,256
270,19.140625,BF,RFA,0.9,0.001,256
300,19.891826923076923,BF,RFA,0.9,0.001,256
330,20.562900641025642,BF,RFA,0.9,0.001,256
360,21.153846153846153,BF,RFA,0.9,0.001,256
390,21.794871794871796,BF,RFA,0.9,0.001,256
420,22.365785256410255,BF,RFA,0.9,0.001,256
450,22.846554487179485,BF,RFA,0.9,0.001,256
480,23.217147435897434,BF,RFA,0.9,0.001,256
510,23.64783653846154,BF,RFA,0.9,0.001,256
540,24.078525641025642,BF,RFA,0.9,0.001,256
570,24.619391025641026,BF,RFA,0.9,0.001,256
600,25.030048076923077,BF,RFA,0.9,0.001,256
